estudiante_id_ofuscado,codigo_curso,periodo_academico,fecha_acta,oportunidad_evaluacion,seccion,zona,nota_examen,nota_total,resultado,numero_acta,estado_acta
6ec54b76-7dc1-5765-b816-5a329a6432e2,072,S2,2024-11-06,Ordinario,C,66,4,70,Aprobado,ACTA-2024-S2-072-C-ORD,Normal
7736aed7-1f28-53e1-8433-c7a89c6e4992,072,S2,2024-11-06,Ordinario,C,40,29,69,Aprobado,ACTA-2024-S2-072-C-ORD,Normal
84dddfd9-5b3a-5af3-9cc7-78c192097158,072,S2,2024-11-06,Ordinario,C,40,22,62,Aprobado,ACTA-2024-S2-072-C-ORD,Normal
88ac2e8a-94a5-5041-b4e6-f6e5d388a4da,072,S2,2024-11-06,Ordinario,C,44,30,74,Aprobado,ACTA-2024-S2-072-C-ORD,Normal
a3861666-b560-52ec-9759-10a1eb4d3847,072,S2,2024-11-06,Ordinario,C,45,30,75,Aprobado,ACTA-2024-S2-072-C-ORD,Normal
a531dcbb-f49d-5195-8ee1-330009237354,072,S2,2024-11-06,Ordinario,C,52,5,57,Reprobado,ACTA-2024-S2-072-C-ORD,Normal
aa8813f5-0192-5963-bd3d-2626ed41657a,072,S2,2024-11-06,Ordinario,C,61,6,67,Aprobado,ACTA-2024-S2-072-C-ORD,Normal
bb6f73d6-26af-56f4-8416-97e3fd8fba7a,072,S2,2024-11-06,Ordinario,C,44,15,59,Reprobado,ACTA-2024-S2-072-C-ORD,Normal
c196e189-9bf9-5874-954e-a0324df04e81,072,S2,2024-11-06,Ordinario,C,34,NSP,34,NSP,ACTA-2024-S2-072-C-ORD,Normal
c236c9a7-ebb8-5bdd-9717-5b80d6074b31,072,S2,2024-11-06,Ordinario,C,64,21,85,Aprobado,ACTA-2024-S2-072-C-ORD,Normal
d6d03fe5-9685-5915-b023-7244e7e5d506,072,S2,2024-11-06,Ordinario,C,54,5,59,Reprobado,ACTA-2024-S2-072-C-ORD,Normal
f02dd2cb-e888-5bf5-ba3e-f4b7b438b68a,072,S2,2024-11-06,Ordinario,C,55,15,70,Aprobado,ACTA-2024-S2-072-C-ORD,Normal
0ef15c27-d711-5c04-a891-a2c6c92975e9,072,S2,2024-11-27,Primera recuperacion,C,51,0,51,Reprobado,ACTA-2024-S2-072-C-REC1,Normal
1bf1c525-f0f5-52b9-81f2-e993b470b9cc,072,S2,2024-11-27,Primera recuperacion,C,51,3,54,Reprobado,ACTA-2024-S2-072-C-REC1,Normal
3ed23438-77d4-550f-ad5f-cc6bcf90ec02,072,S2,2024-11-27,Primera recuperacion,C,34,11,45,Reprobado,ACTA-2024-S2-072-C-REC1,Normal
4d21cea1-ac04-5543-86ff-a481632efb1e,072,S2,2024-11-27,Primera recuperacion,C,41,8,49,Reprobado,ACTA-2024-S2-072-C-REC1,Normal
50cd2e0b-10ff-5209-836b-c75477a9725b,072,S2,2024-11-27,Primera recuperacion,C,53,22,75,Aprobado,ACTA-2024-S2-072-C-REC1,Normal
515cd66c-ea70-5052-a873-774d8dac953d,072,S2,2024-11-27,Primera recuperacion,C,35,1,36,Reprobado,ACTA-2024-S2-072-C-REC1,Normal
a531dcbb-f49d-5195-8ee1-330009237354,072,S2,2024-11-27,Primera recuperacion,C,52,30,82,Aprobado,ACTA-2024-S2-072-C-REC1,Normal
d6d03fe5-9685-5915-b023-7244e7e5d506,072,S2,2024-11-27,Primera recuperacion,C,54,5,59,Reprobado,ACTA-2024-S2-072-C-REC1,Normal
0ef15c27-d711-5c04-a891-a2c6c92975e9,072,S2,2025-01-15,Segunda recuperacion,C,51,13,64,Aprobado,ACTA-2024-S2-072-C-REC2,Normal
3ed23438-77d4-550f-ad5f-cc6bcf90ec02,072,S2,2025-01-15,Segunda recuperacion,C,34,11,45,Reprobado,ACTA-2024-S2-072-C-REC2,Normal
4d21cea1-ac04-5543-86ff-a481632efb1e,072,S2,2025-01-15,Segunda recuperacion,C,41,8,49,Reprobado,ACTA-2024-S2-072-C-REC2,Normal
18a74ce6-ba44-5c94-a2c3-22a8ded6786a,085,S2,2024-11-06,Ordinario,A,49,5,54,Reprobado,ACTA-2024-S2-085-A-ORD,Normal
1f2beec5-6645-5d05-82ee-24ac5912f380,085,S2,2024-11-06,Ordinario,A,62,30,92,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
229d23a0-bac6-55e3-9d53-ef85f45542e0,085,S2,2024-11-06,Ordinario,A,41,19,60,Reprobado,ACTA-2024-S2-085-A-ORD,Normal
23b6caf2-e88d-5562-aa80-01e9ef57ebe9,085,S2,2024-11-06,Ordinario,A,52,17,69,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
366b165f-922c-5847-b813-fc6ef6c3a751,085,S2,2024-11-06,Ordinario,A,46,2,48,Reprobado,ACTA-2024-S2-085-A-ORD,Normal
3d26acfe-2654-5f55-abd4-4977a7b03cf5,085,S2,2024-11-06,Ordinario,A,43,30,73,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
3f2755ef-7031-5580-be34-89f9ba198194,085,S2,2024-11-06,Ordinario,A,35,NSP,35,NSP,ACTA-2024-S2-085-A-ORD,Normal
41c3459c-e2e4-550d-a299-2cc964c7cfea,085,S2,2024-11-06,Ordinario,A,44,15,59,Reprobado,ACTA-2024-S2-085-A-ORD,Normal
75ad2a1d-e65d-5b36-9b02-6dc6f12138a4,085,S2,2024-11-06,Ordinario,A,64,1,65,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
7e033645-6b36-5b24-be88-ef2953f2c850,085,S2,2024-11-06,Ordinario,A,54,0,54,Reprobado,ACTA-2024-S2-085-A-ORD,Normal
829d6bb7-6b71-5f40-9045-d49c7a41f459,085,S2,2024-11-06,Ordinario,A,55,30,85,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
830d469b-5f0d-5c02-83e5-fb3ef8b12772,085,S2,2024-11-06,Ordinario,A,63,27,90,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
9a98393a-472a-543c-b2c9-606126573d51,085,S2,2024-11-06,Ordinario,A,64,26,90,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
9af53817-e9ec-5854-a2a5-e577ccaf67ed,085,S2,2024-11-06,Ordinario,A,55,22,77,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
a0ce5501-c941-5d6f-bdff-a357ccb52bd7,085,S2,2024-11-06,Ordinario,A,67,23,90,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
a5be436a-cb69-5107-956d-501d659bb0d7,085,S2,2024-11-06,Ordinario,A,46,16,62,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
b06bcec0-b3a3-50b9-a1ec-953a4674371d,085,S2,2024-11-06,Ordinario,A,61,8,69,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
b1ada878-5ce8-5e51-bc44-6a5ae1f64971,085,S2,2024-11-06,Ordinario,A,42,24,66,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
bc607b11-c7c3-5cd1-b0c4-f95fabb7d1bf,085,S2,2024-11-06,Ordinario,A,41,12,53,Reprobado,ACTA-2024-S2-085-A-ORD,Normal
bd77a48a-9406-51ae-a620-b28897754dec,085,S2,2024-11-06,Ordinario,A,55,6,61,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
c7cd1346-234a-5f30-b884-48b69a36b80d,085,S2,2024-11-06,Ordinario,A,45,5,50,Reprobado,ACTA-2024-S2-085-A-ORD,Normal
cb2a28b9-397d-5feb-a252-7b8abaccc929,085,S2,2024-11-06,Ordinario,A,54,1,55,Reprobado,ACTA-2024-S2-085-A-ORD,Normal
d3acc96f-c21a-5c20-96fb-a688c8734bfe,085,S2,2024-11-06,Ordinario,A,68,17,85,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
d5aaa6eb-6692-5c69-b2a8-cf5b1835b425,085,S2,2024-11-06,Ordinario,A,60,6,66,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
ec22dbbf-bcda-5f1d-bfc8-a82e55ec7de9,085,S2,2024-11-06,Ordinario,A,39,30,69,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
efa55bd1-a3d6-552e-b4fc-91b4426c5818,085,S2,2024-11-06,Ordinario,A,53,7,60,Reprobado,ACTA-2024-S2-085-A-ORD,Normal
f4c71755-c25b-53e6-aae7-bf388a03494c,085,S2,2024-11-06,Ordinario,A,52,22,74,Aprobado,ACTA-2024-S2-085-A-ORD,Normal
18a74ce6-ba44-5c94-a2c3-22a8ded6786a,085,S2,2024-11-23,Primera recuperacion,A,49,5,54,Reprobado,ACTA-2024-S2-085-A-REC1,Normal
229d23a0-bac6-55e3-9d53-ef85f45542e0,085,S2,2024-11-23,Primera recuperacion,A,41,27,68,Aprobado,ACTA-2024-S2-085-A-REC1,Normal
366b165f-922c-5847-b813-fc6ef6c3a751,085,S2,2024-11-23,Primera recuperacion,A,46,2,48,Reprobado,ACTA-2024-S2-085-A-REC1,Normal
41c3459c-e2e4-550d-a299-2cc964c7cfea,085,S2,2024-11-23,Primera recuperacion,A,44,28,72,Aprobado,ACTA-2024-S2-085-A-REC1,Normal
7e033645-6b36-5b24-be88-ef2953f2c850,085,S2,2024-11-23,Primera recuperacion,A,54,0,54,Reprobado,ACTA-2024-S2-085-A-REC1,Normal
cb2a28b9-397d-5feb-a252-7b8abaccc929,085,S2,2024-11-23,Primera recuperacion,A,54,1,55,Reprobado,ACTA-2024-S2-085-A-REC1,Normal
efa55bd1-a3d6-552e-b4fc-91b4426c5818,085,S2,2024-11-23,Primera recuperacion,A,53,7,60,Reprobado,ACTA-2024-S2-085-A-REC1,Normal
7e033645-6b36-5b24-be88-ef2953f2c850,085,S2,2025-01-19,Segunda recuperacion,A,54,15,69,Aprobado,ACTA-2024-S2-085-A-REC2,Normal
06845194-5599-5680-bfb6-ebd5b2311c5a,094,S2,2024-11-07,Ordinario,A,58,14,72,Aprobado,ACTA-2024-S2-094-A-ORD,Normal
09f38ce8-1f46-54d4-9aaf-a5c3bd38490d,094,S2,2024-11-07,Ordinario,A,50,9,59,Reprobado,ACTA-2024-S2-094-A-ORD,Normal
258230b7-9a78-5154-bafa-abd2bb5f077f,094,S2,2024-11-07,Ordinario,A,50,22,72,Aprobado,ACTA-2024-S2-094-A-ORD,Normal
46f5141f-c212-54cb-a059-aceb91052900,094,S2,2024-11-07,Ordinario,A,47,19,66,Aprobado,ACTA-2024-S2-094-A-ORD,Normal
7996cf1a-d87a-5fdc-a9eb-dfc452b7df6a,094,S2,2024-11-07,Ordinario,A,41,24,65,Aprobado,ACTA-2024-S2-094-A-ORD,Normal
b69b6146-9244-5946-800b-bab8d07fdf29,094,S2,2024-11-07,Ordinario,A,55,11,66,Aprobado,ACTA-2024-S2-094-A-ORD,Normal
d118687e-00c4-575c-a6cb-42161dba4e09,094,S2,2024-11-07,Ordinario,A,53,6,59,Reprobado,ACTA-2024-S2-094-A-ORD,Normal
e6a59826-1bef-51d2-8aca-813db3078360,094,S2,2024-11-07,Ordinario,A,38,18,56,Reprobado,ACTA-2024-S2-094-A-ORD,Normal
d118687e-00c4-575c-a6cb-42161dba4e09,094,S2,2024-11-24,Primera recuperacion,A,53,15,68,Aprobado,ACTA-2024-S2-094-A-REC1,Normal
e6a59826-1bef-51d2-8aca-813db3078360,094,S2,2024-11-24,Primera recuperacion,A,38,18,56,Reprobado,ACTA-2024-S2-094-A-REC1,Normal
0cde0ab4-cadb-52c2-b390-b7f6afe8746c,146,S2,2024-11-06,Ordinario,A,62,7,69,Aprobado,ACTA-2024-S2-146-A-ORD,Normal
23d99703-dc71-5cfb-be2e-7b094396d2e1,146,S2,2024-11-06,Ordinario,A,40,22,62,Aprobado,ACTA-2024-S2-146-A-ORD,Normal
25077c77-5aee-5d93-8a36-c5b57da00dc0,146,S2,2024-11-06,Ordinario,A,50,27,77,Aprobado,ACTA-2024-S2-146-A-ORD,Normal
26d5d2fd-ceb5-56b7-bf84-f028a12bf50c,146,S2,2024-11-06,Ordinario,A,52,18,70,Aprobado,ACTA-2024-S2-146-A-ORD,Normal
34986bea-a380-5964-a9fe-b7d8075f0cd5,146,S2,2024-11-06,Ordinario,A,68,9,77,Aprobado,ACTA-2024-S2-146-A-ORD,Normal
37298f71-ec61-5e5c-ad25-86570c15f7ec,146,S2,2024-11-06,Ordinario,A,48,7,55,Reprobado,ACTA-2024-S2-146-A-ORD,Normal
3b839c8a-1e03-5728-b057-2689dbdd202e,146,S2,2024-11-06,Ordinario,A,46,7,53,Reprobado,ACTA-2024-S2-146-A-ORD,Normal
3bdd6bd7-2493-5fef-97d2-19101e40630a,146,S2,2024-11-06,Ordinario,A,46,9,55,Reprobado,ACTA-2024-S2-146-A-ORD,Normal
3f6b4811-4804-539a-990b-aa859b6d7359,146,S2,2024-11-06,Ordinario,A,37,30,67,Aprobado,ACTA-2024-S2-146-A-ORD,Normal
760374e5-fa63-5431-b172-de8a0abbce5f,146,S2,2024-11-06,Ordinario,A,52,3,55,Reprobado,ACTA-2024-S2-146-A-ORD,Normal
9db9b320-6e2b-5cf7-9e83-bba0130684c9,146,S2,2024-11-06,Ordinario,A,51,6,57,Reprobado,ACTA-2024-S2-146-A-ORD,Normal
af7170d5-79af-53e8-ac44-8d6b7e8ad951,146,S2,2024-11-06,Ordinario,A,35,21,56,Reprobado,ACTA-2024-S2-146-A-ORD,Normal
b0348df3-fe64-57fb-9a16-ef1d46254d7e,146,S2,2024-11-06,Ordinario,A,49,23,72,Aprobado,ACTA-2024-S2-146-A-ORD,Normal
bfcdedcc-bb15-55d3-af36-398b47e8169b,146,S2,2024-11-06,Ordinario,A,36,26,62,Aprobado,ACTA-2024-S2-146-A-ORD,Normal
ca6fc301-a539-586c-9789-e3d1605db2b0,146,S2,2024-11-06,Ordinario,A,56,7,63,Aprobado,ACTA-2024-S2-146-A-ORD,Normal
cb7e7a97-6e00-55b0-b580-317f19854827,146,S2,2024-11-06,Ordinario,A,44,NSP,44,NSP,ACTA-2024-S2-146-A-ORD,Normal
cf78170e-bdcf-5b76-9880-68254df8a507,146,S2,2024-11-06,Ordinario,A,68,5,73,Aprobado,ACTA-2024-S2-146-A-ORD,Normal
d4aa7cc1-7a50-5352-8316-3d2d7fa077d2,146,S2,2024-11-06,Ordinario,A,61,10,71,Aprobado,ACTA-2024-S2-146-A-ORD,Normal
e433d0b0-de78-5b0f-9cd1-397f7d94f630,146,S2,2024-11-06,Ordinario,A,68,17,85,Aprobado,ACTA-2024-S2-146-A-ORD,Normal
f244a686-f32b-5770-9d6b-044f508009fa,146,S2,2024-11-06,Ordinario,A,37,18,55,Reprobado,ACTA-2024-S2-146-A-ORD,Normal
fc68457e-7e7c-5698-a1c7-1ed0dccba4b3,146,S2,2024-11-06,Ordinario,A,37,8,45,Reprobado,ACTA-2024-S2-146-A-ORD,Normal
37298f71-ec61-5e5c-ad25-86570c15f7ec,146,S2,2024-11-19,Primera recuperacion,A,48,20,68,Aprobado,ACTA-2024-S2-146-A-REC1,Normal
3bdd6bd7-2493-5fef-97d2-19101e40630a,146,S2,2024-11-19,Primera recuperacion,A,46,9,55,Reprobado,ACTA-2024-S2-146-A-REC1,Normal
9db9b320-6e2b-5cf7-9e83-bba0130684c9,146,S2,2024-11-19,Primera recuperacion,A,51,21,72,Aprobado,ACTA-2024-S2-146-A-REC1,Normal
af7170d5-79af-53e8-ac44-8d6b7e8ad951,146,S2,2024-11-19,Primera recuperacion,A,35,21,56,Reprobado,ACTA-2024-S2-146-A-REC1,Normal
f244a686-f32b-5770-9d6b-044f508009fa,146,S2,2024-11-19,Primera recuperacion,A,37,18,55,Reprobado,ACTA-2024-S2-146-A-REC1,Normal
fc68457e-7e7c-5698-a1c7-1ed0dccba4b3,146,S2,2024-11-19,Primera recuperacion,A,37,8,45,Reprobado,ACTA-2024-S2-146-A-REC1,Normal
3bdd6bd7-2493-5fef-97d2-19101e40630a,146,S2,2025-01-21,Segunda recuperacion,A,46,19,65,Aprobado,ACTA-2024-S2-146-A-REC2,Normal
f244a686-f32b-5770-9d6b-044f508009fa,146,S2,2025-01-21,Segunda recuperacion,A,37,18,55,Reprobado,ACTA-2024-S2-146-A-REC2,Normal
fc68457e-7e7c-5698-a1c7-1ed0dccba4b3,146,S2,2025-01-21,Segunda recuperacion,A,37,8,45,Reprobado,ACTA-2024-S2-146-A-REC2,Normal
18744750-066d-5952-a07f-87fe04f11287,146,S2,2024-11-07,Ordinario,B,62,21,83,Aprobado,ACTA-2024-S2-146-B-ORD,Normal
25e84c4c-0e95-5f03-a935-f30e7f0de6b0,146,S2,2024-11-07,Ordinario,B,59,10,69,Aprobado,ACTA-2024-S2-146-B-ORD,Normal
34cda5e3-c5d3-54b8-aeb1-bfb0d468bf7f,146,S2,2024-11-07,Ordinario,B,48,28,76,Aprobado,ACTA-2024-S2-146-B-ORD,Normal
3b72ef3a-35be-57ea-9618-876a2c6483e8,146,S2,2024-11-07,Ordinario,B,56,22,78,Aprobado,ACTA-2024-S2-146-B-ORD,Normal
490c004f-42a1-534f-b227-8fe75437eaed,146,S2,2024-11-07,Ordinario,B,64,14,78,Aprobado,ACTA-2024-S2-146-B-ORD,Normal
4fd48cf3-f8af-550e-a2d0-220e5a797783,146,S2,2024-11-07,Ordinario,B,54,4,58,Reprobado,ACTA-2024-S2-146-B-ORD,Normal
8feda068-15b3-578a-b249-a538441fafb6,146,S2,2024-11-07,Ordinario,B,32,15,47,Reprobado,ACTA-2024-S2-146-B-ORD,Normal
99e6be68-8a89-5792-85ba-477b1d7e300b,146,S2,2024-11-07,Ordinario,B,40,NSP,40,NSP,ACTA-2024-S2-146-B-ORD,Normal
a2b5f5b2-e9f5-5757-9f6e-7438a476abc5,146,S2,2024-11-07,Ordinario,B,54,3,57,Reprobado,ACTA-2024-S2-146-B-ORD,Normal
a397aa26-43c1-5dd5-8ded-d294dadfb78d,146,S2,2024-11-07,Ordinario,B,59,19,78,Aprobado,ACTA-2024-S2-146-B-ORD,Normal
adaf3c7a-3e47-5989-abc3-94ddc1fa8301,146,S2,2024-11-07,Ordinario,B,43,21,64,Aprobado,ACTA-2024-S2-146-B-ORD,Normal
e21547f5-5ca5-5a65-9672-e1f99f10125a,146,S2,2024-11-07,Ordinario,B,47,1,48,Reprobado,ACTA-2024-S2-146-B-ORD,Normal
4fd48cf3-f8af-550e-a2d0-220e5a797783,146,S2,2024-11-26,Primera recuperacion,B,54,12,66,Aprobado,ACTA-2024-S2-146-B-REC1,Normal
e21547f5-5ca5-5a65-9672-e1f99f10125a,146,S2,2024-11-26,Primera recuperacion,B,47,1,48,Reprobado,ACTA-2024-S2-146-B-REC1,Normal
49b58f54-b0f3-5a4f-b91f-0f3ad303fe50,146,S2,2024-11-09,Ordinario,C,52,22,74,Aprobado,ACTA-2024-S2-146-C-ORD,Normal
a0255bd2-c49d-5e1e-9f89-cd10cc01f918,146,S2,2024-11-09,Ordinario,C,66,19,85,Aprobado,ACTA-2024-S2-146-C-ORD,Normal
a20155e8-2dc9-5995-816b-3cb66b43ad43,146,S2,2024-11-09,Ordinario,C,56,29,85,Aprobado,ACTA-2024-S2-146-C-ORD,Normal
a95180f9-77c6-5b98-a2fb-323e641ed050,146,S2,2024-11-09,Ordinario,C,50,8,58,Reprobado,ACTA-2024-S2-146-C-ORD,Normal
cd28b7e2-8009-5ab7-bfab-ba2f84ee3e52,146,S2,2024-11-09,Ordinario,C,37,30,67,Aprobado,ACTA-2024-S2-146-C-ORD,Normal
eae6527b-b1e4-5222-b4d0-ac6089abf79f,146,S2,2024-11-09,Ordinario,C,48,11,59,Reprobado,ACTA-2024-S2-146-C-ORD,Normal
f199e5f4-121f-5cf5-ba7c-98bc08d9eb4c,146,S2,2024-11-09,Ordinario,C,35,18,53,Reprobado,ACTA-2024-S2-146-C-ORD,Normal
fb167343-6dc1-5b01-b2b2-486e33496558,146,S2,2024-11-09,Ordinario,C,54,8,62,Aprobado,ACTA-2024-S2-146-C-ORD,Normal
a95180f9-77c6-5b98-a2fb-323e641ed050,146,S2,2024-11-20,Primera recuperacion,C,50,21,71,Aprobado,ACTA-2024-S2-146-C-REC1,Normal
18a74ce6-ba44-5c94-a2c3-22a8ded6786a,147,S2,2024-11-13,Ordinario,A,44,11,55,Reprobado,ACTA-2024-S2-147-A-ORD,Normal
229d23a0-bac6-55e3-9d53-ef85f45542e0,147,S2,2024-11-13,Ordinario,A,55,2,57,Reprobado,ACTA-2024-S2-147-A-ORD,Normal
23b6caf2-e88d-5562-aa80-01e9ef57ebe9,147,S2,2024-11-13,Ordinario,A,52,19,71,Aprobado,ACTA-2024-S2-147-A-ORD,Normal
26b70c46-d8aa-5b67-b21d-02f2c1b9ca56,147,S2,2024-11-13,Ordinario,A,51,14,65,Aprobado,ACTA-2024-S2-147-A-ORD,Normal
366b165f-922c-5847-b813-fc6ef6c3a751,147,S2,2024-11-13,Ordinario,A,42,1,43,Reprobado,ACTA-2024-S2-147-A-ORD,Normal
390a81e9-c184-59de-8b1f-aa4c16c462b8,147,S2,2024-11-13,Ordinario,A,47,27,74,Aprobado,ACTA-2024-S2-147-A-ORD,Normal
3c6f1a4a-d7f3-52a4-8351-301617f5a809,147,S2,2024-11-13,Ordinario,A,59,19,78,Aprobado,ACTA-2024-S2-147-A-ORD,Normal
3e286a49-0d95-56da-aeae-91cae0ed2763,147,S2,2024-11-13,Ordinario,A,67,17,84,Aprobado,ACTA-2024-S2-147-A-ORD,Normal
3f2755ef-7031-5580-be34-89f9ba198194,147,S2,2024-11-13,Ordinario,A,31,NSP,31,NSP,ACTA-2024-S2-147-A-ORD,Normal
41c3459c-e2e4-550d-a299-2cc964c7cfea,147,S2,2024-11-13,Ordinario,A,33,1,34,Reprobado,ACTA-2024-S2-147-A-ORD,Normal
4a07ae27-bce6-5958-80da-0b26f4d4650a,147,S2,2024-11-13,Ordinario,A,68,2,70,Aprobado,ACTA-2024-S2-147-A-ORD,Normal
4f27b763-668f-5443-b687-4d9ca582763c,147,S2,2024-11-13,Ordinario,A,40,23,63,Aprobado,ACTA-2024-S2-147-A-ORD,Normal
7d36a894-5a69-5be2-93a2-a8c1d01df056,147,S2,2024-11-13,Ordinario,A,35,23,58,Reprobado,ACTA-2024-S2-147-A-ORD,Normal
7e033645-6b36-5b24-be88-ef2953f2c850,147,S2,2024-11-13,Ordinario,A,41,6,47,Reprobado,ACTA-2024-S2-147-A-ORD,Normal
8bc03924-39b4-5c0a-985f-6cb1afe0a9e9,147,S2,2024-11-13,Ordinario,A,65,28,93,Aprobado,ACTA-2024-S2-147-A-ORD,Normal
8d0b01b6-3de2-5be7-87a9-01eb3806e177,147,S2,2024-11-13,Ordinario,A,43,22,65,Aprobado,ACTA-2024-S2-147-A-ORD,Normal
9205f4d0-ca02-57f6-b51e-b705ac0898d7,147,S2,2024-11-13,Ordinario,A,47,16,63,Aprobado,ACTA-2024-S2-147-A-ORD,Normal
a5be436a-cb69-5107-956d-501d659bb0d7,147,S2,2024-11-13,Ordinario,A,59,28,87,Aprobado,ACTA-2024-S2-147-A-ORD,Normal
b1ada878-5ce8-5e51-bc44-6a5ae1f64971,147,S2,2024-11-13,Ordinario,A,44,25,69,Aprobado,ACTA-2024-S2-147-A-ORD,Normal
bc607b11-c7c3-5cd1-b0c4-f95fabb7d1bf,147,S2,2024-11-13,Ordinario,A,41,2,43,Reprobado,ACTA-2024-S2-147-A-ORD,Normal
c5252bea-0a8d-5efa-82fb-26d83372a130,147,S2,2024-11-13,Ordinario,A,39,26,65,Aprobado,ACTA-2024-S2-147-A-ORD,Normal
cb2a28b9-397d-5feb-a252-7b8abaccc929,147,S2,2024-11-13,Ordinario,A,36,21,57,Reprobado,ACTA-2024-S2-147-A-ORD,Normal
e01ffccc-2b4c-54a9-9a6e-07307564f527,147,S2,2024-11-13,Ordinario,A,57,10,67,Aprobado,ACTA-2024-S2-147-A-ORD,Normal
efa55bd1-a3d6-552e-b4fc-91b4426c5818,147,S2,2024-11-13,Ordinario,A,31,0,31,Reprobado,ACTA-2024-S2-147-A-ORD,Normal
18a74ce6-ba44-5c94-a2c3-22a8ded6786a,147,S2,2024-11-24,Primera recuperacion,A,44,11,55,Reprobado,ACTA-2024-S2-147-A-REC1,Normal
229d23a0-bac6-55e3-9d53-ef85f45542e0,147,S2,2024-11-24,Primera recuperacion,A,55,24,79,Aprobado,ACTA-2024-S2-147-A-REC1,Normal
41c3459c-e2e4-550d-a299-2cc964c7cfea,147,S2,2024-11-24,Primera recuperacion,A,33,30,63,Aprobado,ACTA-2024-S2-147-A-REC1,Normal
7d36a894-5a69-5be2-93a2-a8c1d01df056,147,S2,2024-11-24,Primera recuperacion,A,35,23,58,Reprobado,ACTA-2024-S2-147-A-REC1,Normal
7e033645-6b36-5b24-be88-ef2953f2c850,147,S2,2024-11-24,Primera recuperacion,A,41,6,47,Reprobado,ACTA-2024-S2-147-A-REC1,Normal
bc607b11-c7c3-5cd1-b0c4-f95fabb7d1bf,147,S2,2024-11-24,Primera recuperacion,A,41,2,43,Reprobado,ACTA-2024-S2-147-A-REC1,Normal
cb2a28b9-397d-5feb-a252-7b8abaccc929,147,S2,2024-11-24,Primera recuperacion,A,36,21,57,Reprobado,ACTA-2024-S2-147-A-REC1,Normal
efa55bd1-a3d6-552e-b4fc-91b4426c5818,147,S2,2024-11-24,Primera recuperacion,A,31,0,31,Reprobado,ACTA-2024-S2-147-A-REC1,Normal
7e033645-6b36-5b24-be88-ef2953f2c850,147,S2,2025-01-18,Segunda recuperacion,A,41,29,70,Aprobado,ACTA-2024-S2-147-A-REC2,Normal
0abddb67-c783-530f-814b-5f0edd0526d8,147,S2,2024-11-14,Ordinario,B,53,3,56,Reprobado,ACTA-2024-S2-147-B-ORD,Normal
2025c707-2bf8-5151-be4c-a2a603e99860,147,S2,2024-11-14,Ordinario,B,57,13,70,Aprobado,ACTA-2024-S2-147-B-ORD,Normal
2d415273-7249-54f9-8906-6cb487e828ec,147,S2,2024-11-14,Ordinario,B,35,24,59,Reprobado,ACTA-2024-S2-147-B-ORD,Normal
6b0fa083-89e1-5c4a-9ebd-503d3bf9b28b,147,S2,2024-11-14,Ordinario,B,60,29,89,Aprobado,ACTA-2024-S2-147-B-ORD,Normal
96c6949d-d550-5217-9989-03c50351059d,147,S2,2024-11-14,Ordinario,B,50,20,70,Aprobado,ACTA-2024-S2-147-B-ORD,Normal
97171161-ceef-5159-92b0-c9415c6d7403,147,S2,2024-11-14,Ordinario,B,40,24,64,Aprobado,ACTA-2024-S2-147-B-ORD,Normal
a9222af8-9a83-5e7a-985e-0ccc23119415,147,S2,2024-11-14,Ordinario,B,49,0,49,Reprobado,ACTA-2024-S2-147-B-ORD,Normal
d9eeab00-bbf2-51d4-911b-4b868ffbb81a,147,S2,2024-11-14,Ordinario,B,38,NSP,38,NSP,ACTA-2024-S2-147-B-ORD,Normal
ea6d5422-828f-5de1-9fda-fcc0b60d4590,147,S2,2024-11-14,Ordinario,B,60,16,76,Aprobado,ACTA-2024-S2-147-B-ORD,Normal
f4bcda92-d4d7-507e-b697-5600cac6f573,147,S2,2024-11-14,Ordinario,B,39,22,61,Aprobado,ACTA-2024-S2-147-B-ORD,Normal
0abddb67-c783-530f-814b-5f0edd0526d8,147,S2,2024-11-25,Primera recuperacion,B,53,3,56,Reprobado,ACTA-2024-S2-147-B-REC1,Normal
2d415273-7249-54f9-8906-6cb487e828ec,147,S2,2024-11-25,Primera recuperacion,B,35,24,59,Reprobado,ACTA-2024-S2-147-B-REC1,Normal
a9222af8-9a83-5e7a-985e-0ccc23119415,147,S2,2024-11-25,Primera recuperacion,B,49,23,72,Aprobado,ACTA-2024-S2-147-B-REC1,Normal
